mes,precio_m2,var_mensual,var_trimest,var_anual,zona
01/11/16,"11,0 €/m2","-0,10 %","2,10 %","6,10 %",CIUDAD LINEAL
01/10/16,"11,0 €/m2","1,30 %","1,50 %","6,70 %",CIUDAD LINEAL
01/09/16,"10,9 €/m2","0,90 %","-0,30 %","5,90 %",CIUDAD LINEAL
01/08/16,"10,8 €/m2","-0,60 %","-1,80 %","4,60 %",CIUDAD LINEAL
01/07/16,"10,8 €/m2","-0,50 %","-0,20 %","4,50 %",CIUDAD LINEAL
01/06/16,"10,9 €/m2","-0,70 %","1,70 %","5,10 %",CIUDAD LINEAL
01/05/16,"11,0 €/m2","1,00 %","3,40 %","6,40 %",CIUDAD LINEAL
01/04/16,"10,9 €/m2","1,40 %","4,20 %","5,00 %",CIUDAD LINEAL
01/03/16,"10,7 €/m2","0,90 %","3,00 %","5,20 %",CIUDAD LINEAL
01/02/16,"10,6 €/m2","1,80 %","2,40 %","4,20 %",CIUDAD LINEAL
01/01/16,"10,4 €/m2","0,20 %","1,10 %","4,00 %",CIUDAD LINEAL
01/12/15,"10,4 €/m2","0,40 %","1,40 %","3,80 %",CIUDAD LINEAL
01/11/15,"10,4 €/m2","0,50 %","0,60 %","3,30 %",CIUDAD LINEAL
01/10/15,"10,3 €/m2","0,50 %","-0,60 %","2,80 %",CIUDAD LINEAL
01/09/15,"10,3 €/m2","-0,50 %","-1,10 %","2,30 %",CIUDAD LINEAL
01/08/15,"10,3 €/m2","-0,70 %","-0,10 %","2,80 %",CIUDAD LINEAL
01/07/15,"10,4 €/m2","0,00 %","0,20 %","3,60 %",CIUDAD LINEAL
01/06/15,"10,4 €/m2","0,60 %","1,90 %","3,60 %",CIUDAD LINEAL
01/05/15,"10,3 €/m2","-0,30 %","1,30 %","3,10 %",CIUDAD LINEAL
01/04/15,"10,3 €/m2","1,60 %","3,20 %","3,40 %",CIUDAD LINEAL
01/03/15,"10,2 €/m2","0,00 %","1,60 %","1,90 %",CIUDAD LINEAL
01/02/15,"10,2 €/m2","1,50 %","1,50 %","1,80 %",CIUDAD LINEAL
01/01/15,"10,0 €/m2","0,00 %","0,00 %","0,30 %",CIUDAD LINEAL
01/12/14,"10,0 €/m2","-0,10 %","0,00 %","0,30 %",CIUDAD LINEAL
01/11/14,"10,0 €/m2","0,10 %","0,10 %","0,30 %",CIUDAD LINEAL
01/10/14,"10,0 €/m2","0,00 %","0,10 %","0,20 %",CIUDAD LINEAL
01/09/14,"10,0 €/m2","0,10 %","0,10 %","0,20 %",CIUDAD LINEAL
01/08/14,"10,0 €/m2","0,10 %","0,10 %","0,10 %",CIUDAD LINEAL
01/07/14,"10,0 €/m2","0,00 %","0,10 %","0,00 %",CIUDAD LINEAL
01/06/14,"10,0 €/m2","0,10 %","0,20 %","-0,70 %",CIUDAD LINEAL
01/05/14,"10,0 €/m2","0,00 %","0,10 %","-2,50 %",CIUDAD LINEAL
01/04/14,"10,0 €/m2","0,10 %","0,10 %","-3,00 %",CIUDAD LINEAL
01/03/14,"10,0 €/m2","0,00 %","0,00 %","-2,70 %",CIUDAD LINEAL
01/02/14,"10,0 €/m2","0,00 %","0,00 %","-3,20 %",CIUDAD LINEAL
01/01/14,"10,0 €/m2","0,00 %","-0,10 %","-3,80 %",CIUDAD LINEAL
01/12/13,"10,0 €/m2","0,00 %","-0,10 %","-4,00 %",CIUDAD LINEAL
01/11/13,"10,0 €/m2","0,00 %","-0,10 %","-5,50 %",CIUDAD LINEAL
01/10/13,"10,0 €/m2","-0,10 %","-0,10 %","-5,70 %",CIUDAD LINEAL
01/09/13,"10,0 €/m2","0,00 %","-0,70 %","-6,30 %",CIUDAD LINEAL
01/08/13,"10,0 €/m2","0,00 %","-2,50 %","-6,70 %",CIUDAD LINEAL
01/07/13,"10,0 €/m2","-0,70 %","-2,90 %","-7,20 %",CIUDAD LINEAL
01/06/13,"10,1 €/m2","-1,80 %","-1,90 %","-7,40 %",CIUDAD LINEAL
01/05/13,"10,3 €/m2","-0,50 %","-0,60 %","-5,40 %",CIUDAD LINEAL
01/04/13,"10,3 €/m2","0,40 %","-0,70 %","-6,60 %",CIUDAD LINEAL
01/03/13,"10,3 €/m2","-0,50 %","-1,30 %","-6,90 %",CIUDAD LINEAL
01/02/13,"10,3 €/m2","-0,50 %","-2,40 %","-7,00 %",CIUDAD LINEAL
01/01/13,"10,4 €/m2","-0,20 %","-2,20 %","-6,70 %",CIUDAD LINEAL
01/12/12,"10,4 €/m2","-1,60 %","-2,50 %","-6,40 %",CIUDAD LINEAL
01/11/12,"10,6 €/m2","-0,30 %","-1,30 %","-4,80 %",CIUDAD LINEAL
01/10/12,"10,6 €/m2","-0,60 %","-1,60 %","-4,50 %",CIUDAD LINEAL
01/09/12,"10,7 €/m2","-0,50 %","-2,00 %","-3,50 %",CIUDAD LINEAL
01/08/12,"10,7 €/m2","-0,50 %","-1,10 %","-3,60 %",CIUDAD LINEAL
01/07/12,"10,8 €/m2","-1,00 %","-2,30 %","-4,30 %",CIUDAD LINEAL
01/06/12,"10,9 €/m2","0,40 %","-1,30 %","-3,50 %",CIUDAD LINEAL
01/05/12,"10,8 €/m2","-1,70 %","-2,30 %","-3,70 %",CIUDAD LINEAL
01/04/12,"11,0 €/m2","0,10 %","-0,80 %","-1,50 %",CIUDAD LINEAL
01/03/12,"11,0 €/m2","-0,70 %","-0,90 %","-1,50 %",CIUDAD LINEAL
01/06/23,"13,8 €/m2","-0,60 %","0,70 %","8,60 %",FUENCARRAL
01/05/23,"13,9 €/m2","1,50 %","3,20 %","10,10 %",FUENCARRAL
01/04/23,"13,7 €/m2","-0,10 %","3,60 %","9,30 %",FUENCARRAL
01/03/23,"13,7 €/m2","1,90 %","4,60 %","9,30 %",FUENCARRAL
01/02/23,"13,5 €/m2","1,80 %","2,70 %","8,40 %",FUENCARRAL
01/01/23,"13,2 €/m2","0,80 %","1,40 %","6,30 %",FUENCARRAL
01/12/22,"13,1 €/m2","0,00 %","1,70 %","6,60 %",FUENCARRAL
01/11/22,"13,1 €/m2","0,50 %","2,00 %","7,20 %",FUENCARRAL
01/10/22,"13,0 €/m2","1,20 %","1,80 %","7,10 %",FUENCARRAL
01/09/22,"12,9 €/m2","0,30 %","1,40 %","7,00 %",FUENCARRAL
01/08/22,"12,8 €/m2","0,20 %","1,80 %","6,60 %",FUENCARRAL
01/07/22,"12,8 €/m2","0,80 %","2,20 %","6,40 %",FUENCARRAL
01/06/22,"12,7 €/m2","0,80 %","1,30 %","5,70 %",FUENCARRAL
01/05/22,"12,6 €/m2","0,60 %","1,50 %","4,60 %",FUENCARRAL
01/04/22,"12,5 €/m2","-0,10 %","0,80 %","4,40 %",FUENCARRAL
01/03/22,"12,5 €/m2","1,00 %","2,00 %","3,70 %",FUENCARRAL
01/02/22,"12,4 €/m2","-0,10 %","1,70 %","2,30 %",FUENCARRAL
01/01/22,"12,4 €/m2","1,10 %","2,20 %","2,80 %",FUENCARRAL
01/12/21,"12,3 €/m2","0,60 %","2,10 %","0,60 %",FUENCARRAL
01/11/21,"12,2 €/m2","0,40 %","1,40 %","-1,20 %",FUENCARRAL
01/10/21,"12,2 €/m2","1,10 %","1,00 %","-2,70 %",FUENCARRAL
01/09/21,"12,0 €/m2","-0,10 %","0,10 %","-5,00 %",FUENCARRAL
01/08/21,"12,1 €/m2","0,00 %","-0,10 %","-4,80 %",FUENCARRAL
01/07/21,"12,0 €/m2","0,20 %","0,30 %","-5,60 %",FUENCARRAL
01/06/21,"12,0 €/m2","-0,30 %","-0,50 %","-5,30 %",FUENCARRAL
01/05/21,"12,1 €/m2","0,40 %","-0,70 %","-6,00 %",FUENCARRAL
01/04/21,"12,0 €/m2","-0,70 %","-0,70 %","-7,00 %",FUENCARRAL
01/03/21,"12,1 €/m2","-0,40 %","-1,10 %","-6,00 %",FUENCARRAL
01/02/21,"12,1 €/m2","0,50 %","-1,80 %","-4,50 %",FUENCARRAL
01/01/21,"12,1 €/m2","-1,10 %","-3,30 %","-4,30 %",FUENCARRAL
01/12/20,"12,2 €/m2","-1,20 %","-3,60 %","-2,70 %",FUENCARRAL
01/11/20,"12,4 €/m2","-1,10 %","-2,30 %","-1,80 %",FUENCARRAL
01/10/20,"12,5 €/m2","-1,30 %","-2,00 %","-1,60 %",FUENCARRAL
01/09/20,"12,7 €/m2","0,10 %","-0,20 %","0,90 %",FUENCARRAL
01/08/20,"12,7 €/m2","-0,80 %","-1,30 %","1,30 %",FUENCARRAL
01/07/20,"12,8 €/m2","0,40 %","-1,20 %","3,10 %",FUENCARRAL
01/06/20,"12,7 €/m2","-1,00 %","-1,30 %","2,80 %",FUENCARRAL
01/05/20,"12,8 €/m2","-0,70 %","0,90 %","3,00 %",FUENCARRAL
01/04/20,"12,9 €/m2","0,40 %","2,30 %","4,50 %",FUENCARRAL
01/03/20,"12,9 €/m2","1,20 %","2,40 %","4,30 %",FUENCARRAL
01/02/20,"12,7 €/m2","0,70 %","1,00 %","3,20 %",FUENCARRAL
01/01/20,"12,6 €/m2","0,50 %","-0,70 %","2,80 %",FUENCARRAL
01/12/19,"12,6 €/m2","-0,20 %","0,00 %","2,00 %",FUENCARRAL
01/11/19,"12,6 €/m2","-1,00 %","0,80 %","2,40 %",FUENCARRAL
01/10/19,"12,7 €/m2","1,20 %","2,70 %","4,60 %",FUENCARRAL
01/09/19,"12,6 €/m2","0,50 %","1,60 %","4,40 %",FUENCARRAL
01/08/19,"12,5 €/m2","1,00 %","0,30 %","3,90 %",FUENCARRAL
01/07/19,"12,4 €/m2","0,10 %","0,20 %","2,00 %",FUENCARRAL
01/06/19,"12,4 €/m2","-0,70 %","0,20 %","0,70 %",FUENCARRAL
01/05/19,"12,5 €/m2","0,80 %","1,00 %","3,60 %",FUENCARRAL
01/04/19,"12,4 €/m2","0,20 %","0,60 %","4,40 %",FUENCARRAL
01/03/19,"12,3 €/m2","0,10 %","0,10 %","4,00 %",FUENCARRAL
01/02/19,"12,3 €/m2","0,30 %","0,20 %","4,00 %",FUENCARRAL
01/01/19,"12,3 €/m2","-0,30 %","1,00 %","3,10 %",FUENCARRAL
01/12/18,"12,3 €/m2","0,10 %","2,40 %","2,80 %",FUENCARRAL
01/11/18,"12,3 €/m2","1,20 %","2,30 %","4,30 %",FUENCARRAL
01/10/18,"12,2 €/m2","1,10 %","0,20 %","4,00 %",FUENCARRAL
01/09/18,"12,0 €/m2","0,00 %","-1,90 %","3,90 %",FUENCARRAL
01/08/18,"12,0 €/m2","-0,90 %","0,10 %","4,80 %",FUENCARRAL
01/07/18,"12,1 €/m2","-1,10 %","2,50 %","5,80 %",FUENCARRAL
01/06/18,"12,3 €/m2","2,10 %","3,50 %","8,30 %",FUENCARRAL
01/05/18,"12,0 €/m2","1,60 %","1,40 %","7,10 %",FUENCARRAL
01/04/18,"11,8 €/m2","-0,20 %","-0,60 %","6,70 %",FUENCARRAL
01/03/18,"11,9 €/m2","0,10 %","-1,00 %","6,80 %",FUENCARRAL
01/02/18,"11,9 €/m2","-0,50 %","0,50 %","7,40 %",FUENCARRAL
01/01/18,"11,9 €/m2","-0,60 %","1,80 %","7,40 %",FUENCARRAL
01/12/17,"12,0 €/m2","1,50 %","3,40 %","7,40 %",FUENCARRAL
01/11/17,"11,8 €/m2","0,80 %","2,80 %","7,10 %",FUENCARRAL
01/10/17,"11,7 €/m2","0,90 %","2,00 %","7,90 %",FUENCARRAL
01/09/17,"11,6 €/m2","1,00 %","2,20 %","7,90 %",FUENCARRAL
01/08/17,"11,5 €/m2","0,10 %","2,30 %","6,90 %",FUENCARRAL
01/07/17,"11,5 €/m2","1,20 %","3,40 %","7,40 %",FUENCARRAL
01/06/17,"11,3 €/m2","1,00 %","2,10 %","7,00 %",FUENCARRAL
01/05/17,"11,2 €/m2","1,20 %","1,70 %","6,30 %",FUENCARRAL
01/04/17,"11,1 €/m2","-0,10 %","0,00 %","5,10 %",FUENCARRAL
01/03/17,"11,1 €/m2","0,60 %","-0,40 %","5,60 %",FUENCARRAL
01/02/17,"11,0 €/m2","-0,50 %","0,20 %","6,50 %",FUENCARRAL
01/01/17,"11,1 €/m2","-0,60 %","2,30 %","7,30 %",FUENCARRAL
01/12/16,"11,2 €/m2","1,20 %","3,80 %","7,40 %",FUENCARRAL
01/11/16,"11,0 €/m2","1,70 %","2,60 %","6,50 %",FUENCARRAL
01/10/16,"10,8 €/m2","0,90 %","1,50 %","4,60 %",FUENCARRAL
01/09/16,"10,7 €/m2","0,00 %","1,40 %","4,60 %",FUENCARRAL
01/08/16,"10,7 €/m2","0,60 %","1,80 %","5,30 %",FUENCARRAL
01/07/16,"10,7 €/m2","0,80 %","1,20 %","4,40 %",FUENCARRAL
01/06/16,"10,6 €/m2","0,40 %","0,80 %","3,50 %",FUENCARRAL
01/05/16,"10,6 €/m2","0,00 %","1,80 %","2,50 %",FUENCARRAL
01/04/16,"10,6 €/m2","0,30 %","2,00 %","3,60 %",FUENCARRAL
01/03/16,"10,5 €/m2","1,40 %","1,30 %","4,00 %",FUENCARRAL
01/02/16,"10,4 €/m2","0,30 %","0,20 %","2,20 %",FUENCARRAL
01/01/16,"10,3 €/m2","-0,40 %","-0,30 %","1,80 %",FUENCARRAL
01/12/15,"10,4 €/m2","0,40 %","1,10 %","3,30 %",FUENCARRAL
01/11/15,"10,3 €/m2","-0,20 %","1,40 %","5,40 %",FUENCARRAL
01/10/15,"10,4 €/m2","0,90 %","1,30 %","5,50 %",FUENCARRAL
01/09/15,"10,3 €/m2","0,70 %","0,40 %","4,50 %",FUENCARRAL
01/08/15,"10,2 €/m2","-0,30 %","-0,90 %","3,80 %",FUENCARRAL
01/07/15,"10,2 €/m2","0,00 %","0,50 %","2,60 %",FUENCARRAL
01/06/15,"10,2 €/m2","-0,60 %","1,20 %","3,00 %",FUENCARRAL
01/05/15,"10,3 €/m2","1,00 %","1,50 %","4,60 %",FUENCARRAL
01/04/15,"10,2 €/m2","0,80 %","0,30 %","2,50 %",FUENCARRAL
01/03/15,"10,1 €/m2","-0,30 %","0,50 %","1,30 %",FUENCARRAL
01/02/15,"10,1 €/m2","-0,10 %","3,40 %","3,20 %",FUENCARRAL
01/01/15,"10,2 €/m2","1,00 %","3,30 %","3,40 %",FUENCARRAL
01/12/14,"10,1 €/m2","2,50 %","2,30 %","2,40 %",FUENCARRAL
01/11/14,"9,8 €/m2","-0,20 %","-0,20 %","-2,20 %",FUENCARRAL
01/10/14,"9,8 €/m2","0,00 %","-1,50 %","-2,70 %",FUENCARRAL
01/09/14,"9,8 €/m2","0,00 %","-1,00 %","-2,20 %",FUENCARRAL
01/08/14,"9,8 €/m2","-1,50 %","-0,10 %","-1,80 %",FUENCARRAL
01/07/14,"10,0 €/m2","0,40 %","0,40 %","1,00 %",FUENCARRAL
01/06/14,"9,9 €/m2","1,00 %","-0,50 %","0,70 %",FUENCARRAL
01/05/14,"9,8 €/m2","-1,00 %","0,10 %","-1,20 %",FUENCARRAL
01/04/14,"9,9 €/m2","-0,40 %","1,30 %","-1,80 %",FUENCARRAL
01/03/14,"10,0 €/m2","1,60 %","1,70 %","-1,10 %",FUENCARRAL
01/02/14,"9,8 €/m2","0,10 %","-2,00 %","-2,90 %",FUENCARRAL
01/01/14,"9,8 €/m2","0,00 %","-2,80 %","-4,20 %",FUENCARRAL
01/12/13,"9,8 €/m2","-2,10 %","-2,30 %","-3,90 %",FUENCARRAL
01/11/13,"10,0 €/m2","-0,70 %","0,30 %","-2,10 %",FUENCARRAL
01/10/13,"10,1 €/m2","0,40 %","2,30 %","-1,40 %",FUENCARRAL
01/09/13,"10,1 €/m2","0,50 %","1,90 %","-1,90 %",FUENCARRAL
01/08/13,"10,0 €/m2","1,30 %","0,40 %","-2,70 %",FUENCARRAL
01/07/13,"9,9 €/m2","0,00 %","-2,50 %","-3,70 %",FUENCARRAL
01/06/13,"9,9 €/m2","-1,00 %","-2,20 %","-4,20 %",FUENCARRAL
01/05/13,"10,0 €/m2","-1,60 %","-1,50 %","-4,80 %",FUENCARRAL
01/04/13,"10,1 €/m2","0,30 %","-1,20 %","-3,60 %",FUENCARRAL
01/03/13,"10,1 €/m2","-0,30 %","-1,30 %","-3,90 %",FUENCARRAL
01/02/13,"10,1 €/m2","-1,20 %","-1,20 %","-4,40 %",FUENCARRAL
01/01/13,"10,2 €/m2","0,20 %","0,00 %","-2,80 %",FUENCARRAL
01/12/12,"10,2 €/m2","-0,20 %","-0,30 %","-4,60 %",FUENCARRAL
01/11/12,"10,2 €/m2","0,00 %","-0,30 %","-5,10 %",FUENCARRAL
01/10/12,"10,2 €/m2","-0,10 %","-0,10 %","-5,50 %",FUENCARRAL
01/09/12,"10,3 €/m2","-0,20 %","-0,50 %","-5,20 %",FUENCARRAL
01/08/12,"10,3 €/m2","0,30 %","-1,80 %","-6,00 %",FUENCARRAL
01/07/12,"10,3 €/m2","-0,60 %","-2,40 %","-6,00 %",FUENCARRAL
01/06/12,"10,3 €/m2","-1,60 %","-1,80 %","-4,90 %",FUENCARRAL
01/05/12,"10,5 €/m2","-0,30 %","-1,10 %","-3,80 %",FUENCARRAL
01/04/12,"10,5 €/m2","0,00 %","-0,30 %","-3,20 %",FUENCARRAL
01/03/12,"10,5 €/m2","-0,80 %","-2,00 %","-1,50 %",FUENCARRAL
01/06/23,"14,0 €/m2","0,80 %","2,00 %","9,70 %",HORTALEZA
01/05/23,"13,9 €/m2","0,30 %","2,10 %","9,00 %",HORTALEZA
01/04/23,"13,8 €/m2","0,90 %","2,50 %","8,50 %",HORTALEZA
01/03/23,"13,7 €/m2","0,90 %","2,40 %","7,60 %",HORTALEZA
01/02/23,"13,6 €/m2","0,70 %","2,20 %","7,70 %",HORTALEZA
01/01/23,"13,5 €/m2","0,80 %","2,30 %","7,60 %",HORTALEZA
01/12/22,"13,4 €/m2","0,70 %","1,80 %","7,60 %",HORTALEZA
01/11/22,"13,3 €/m2","0,80 %","2,70 %","6,40 %",HORTALEZA
01/10/22,"13,2 €/m2","0,30 %","2,50 %","5,80 %",HORTALEZA
01/09/22,"13,1 €/m2","1,60 %","3,10 %","5,90 %",HORTALEZA
01/08/22,"12,9 €/m2","0,60 %","1,60 %","4,80 %",HORTALEZA
01/07/22,"12,9 €/m2","1,00 %","1,00 %","3,10 %",HORTALEZA
01/06/22,"12,7 €/m2","0,10 %","0,10 %","2,50 %",HORTALEZA
01/05/22,"12,7 €/m2","-0,10 %","0,90 %","3,00 %",HORTALEZA
01/04/22,"12,7 €/m2","0,10 %","1,70 %","2,30 %",HORTALEZA
01/03/22,"12,7 €/m2","1,00 %","2,50 %","3,20 %",HORTALEZA
01/02/22,"12,6 €/m2","0,60 %","1,00 %","2,20 %",HORTALEZA
01/01/22,"12,5 €/m2","0,80 %","0,50 %","1,50 %",HORTALEZA
01/12/21,"12,4 €/m2","-0,40 %","0,20 %","-0,40 %",HORTALEZA
01/11/21,"12,5 €/m2","0,10 %","1,10 %","-1,00 %",HORTALEZA
01/10/21,"12,5 €/m2","0,50 %","-0,10 %","-1,00 %",HORTALEZA
01/09/21,"12,4 €/m2","0,50 %","-0,20 %","-2,10 %",HORTALEZA
01/08/21,"12,3 €/m2","-1,10 %","-0,10 %","-3,50 %",HORTALEZA
01/07/21,"12,5 €/m2","0,40 %","0,20 %","-2,20 %",HORTALEZA
01/06/21,"12,4 €/m2","0,60 %","0,80 %","-1,70 %",HORTALEZA
01/05/21,"12,4 €/m2","-0,70 %","0,20 %","-4,00 %",HORTALEZA
01/04/21,"12,4 €/m2","0,90 %","0,90 %","-3,10 %",HORTALEZA
01/03/21,"12,3 €/m2","0,00 %","-1,10 %","-3,10 %",HORTALEZA
01/02/21,"12,3 €/m2","-0,10 %","-2,20 %","-1,30 %",HORTALEZA
01/01/21,"12,3 €/m2","-1,10 %","-2,00 %","0,90 %",HORTALEZA
01/12/20,"12,5 €/m2","-1,00 %","-1,50 %","1,90 %",HORTALEZA
01/11/20,"12,6 €/m2","0,20 %","-1,40 %","2,70 %",HORTALEZA
01/10/20,"12,6 €/m2","-0,60 %","-1,30 %","1,50 %",HORTALEZA
01/09/20,"12,7 €/m2","-1,00 %","0,10 %","1,50 %",HORTALEZA
01/08/20,"12,8 €/m2","0,30 %","-0,70 %","3,00 %",HORTALEZA
01/07/20,"12,8 €/m2","0,80 %","-0,70 %","2,50 %",HORTALEZA
01/06/20,"12,6 €/m2","-1,70 %","-0,60 %","0,50 %",HORTALEZA
01/05/20,"12,9 €/m2","0,20 %","3,00 %","2,00 %",HORTALEZA
01/04/20,"12,8 €/m2","0,90 %","5,00 %","1,10 %",HORTALEZA
01/03/20,"12,7 €/m2","1,80 %","3,90 %","-0,20 %",HORTALEZA
01/02/20,"12,5 €/m2","2,20 %","1,80 %","-2,30 %",HORTALEZA
01/01/20,"12,2 €/m2","-0,10 %","-1,40 %","-4,20 %",HORTALEZA
01/12/19,"12,2 €/m2","-0,20 %","-1,90 %","-2,80 %",HORTALEZA
01/11/19,"12,3 €/m2","-1,10 %","-1,20 %","-2,20 %",HORTALEZA
01/10/19,"12,4 €/m2","-0,60 %","-0,30 %","0,00 %",HORTALEZA
01/09/19,"12,5 €/m2","0,50 %","-0,80 %","0,60 %",HORTALEZA
01/08/19,"12,4 €/m2","-0,20 %","-1,60 %","0,00 %",HORTALEZA
01/07/19,"12,4 €/m2","-1,20 %","-2,00 %","-0,20 %",HORTALEZA
01/06/19,"12,6 €/m2","-0,20 %","-1,30 %","0,80 %",HORTALEZA
01/05/19,"12,6 €/m2","-0,70 %","-1,40 %","1,20 %",HORTALEZA
01/04/19,"12,7 €/m2","-0,40 %","-0,50 %","1,90 %",HORTALEZA
01/03/19,"12,7 €/m2","-0,30 %","1,20 %","2,50 %",HORTALEZA
01/02/19,"12,8 €/m2","0,20 %","1,90 %","4,20 %",HORTALEZA
01/01/19,"12,8 €/m2","1,40 %","2,90 %","5,30 %",HORTALEZA
01/12/18,"12,6 €/m2","0,40 %","1,50 %","4,90 %",HORTALEZA
01/11/18,"12,5 €/m2","1,10 %","1,10 %","6,10 %",HORTALEZA
01/10/18,"12,4 €/m2","0,00 %","-0,40 %","4,90 %",HORTALEZA
01/09/18,"12,4 €/m2","0,00 %","-0,60 %","5,30 %",HORTALEZA
01/08/18,"12,4 €/m2","-0,40 %","-0,40 %","6,30 %",HORTALEZA
01/07/18,"12,5 €/m2","-0,20 %","0,00 %","7,90 %",HORTALEZA
01/06/18,"12,5 €/m2","0,20 %","0,50 %","9,70 %",HORTALEZA
01/05/18,"12,5 €/m2","0,00 %","1,60 %","12,30 %",HORTALEZA
01/04/18,"12,5 €/m2","0,20 %","2,70 %","12,20 %",HORTALEZA
01/03/18,"12,4 €/m2","1,30 %","3,50 %","12,80 %",HORTALEZA
01/02/18,"12,3 €/m2","1,20 %","3,80 %","11,30 %",HORTALEZA
01/01/18,"12,1 €/m2","1,00 %","2,50 %","10,30 %",HORTALEZA
01/12/17,"12,0 €/m2","1,60 %","1,90 %","9,90 %",HORTALEZA
01/11/17,"11,8 €/m2","-0,10 %","1,20 %","9,10 %",HORTALEZA
01/10/17,"11,8 €/m2","0,40 %","2,40 %","9,30 %",HORTALEZA
01/09/17,"11,8 €/m2","0,90 %","3,50 %","9,40 %",HORTALEZA
01/08/17,"11,7 €/m2","1,10 %","5,30 %","9,60 %",HORTALEZA
01/07/17,"11,6 €/m2","1,50 %","4,00 %","7,90 %",HORTALEZA
01/06/17,"11,4 €/m2","2,60 %","3,30 %","5,80 %",HORTALEZA
01/05/17,"11,1 €/m2","-0,10 %","0,70 %","3,90 %",HORTALEZA
01/04/17,"11,1 €/m2","0,80 %","1,00 %","3,70 %",HORTALEZA
01/03/17,"11,0 €/m2","0,00 %","0,90 %","4,10 %",HORTALEZA
01/02/17,"11,0 €/m2","0,20 %","1,70 %","3,50 %",HORTALEZA
01/01/17,"11,0 €/m2","0,60 %","1,60 %","3,40 %",HORTALEZA
01/12/16,"10,9 €/m2","0,80 %","1,30 %","3,40 %",HORTALEZA
01/11/16,"10,8 €/m2","0,10 %","1,70 %","2,50 %",HORTALEZA
01/10/16,"10,8 €/m2","0,40 %","1,10 %","2,70 %",HORTALEZA
01/09/16,"10,8 €/m2","1,10 %","0,10 %","1,90 %",HORTALEZA
01/08/16,"10,7 €/m2","-0,50 %","-0,20 %","0,20 %",HORTALEZA
01/07/16,"10,7 €/m2","-0,50 %","0,00 %","0,70 %",HORTALEZA
01/06/16,"10,8 €/m2","0,80 %","1,70 %","1,20 %",HORTALEZA
01/05/16,"10,7 €/m2","-0,30 %","0,30 %","0,40 %",HORTALEZA
01/04/16,"10,7 €/m2","1,20 %","0,80 %","1,80 %",HORTALEZA
01/03/16,"10,6 €/m2","-0,60 %","0,20 %","1,00 %",HORTALEZA
01/02/16,"10,6 €/m2","0,20 %","0,70 %","2,80 %",HORTALEZA
01/01/16,"10,6 €/m2","0,60 %","0,80 %","3,20 %",HORTALEZA
01/12/15,"10,6 €/m2","-0,10 %","-0,10 %","2,20 %",HORTALEZA
01/11/15,"10,6 €/m2","0,30 %","-0,50 %","2,90 %",HORTALEZA
01/10/15,"10,5 €/m2","-0,30 %","-0,90 %","2,50 %",HORTALEZA
01/09/15,"10,6 €/m2","-0,50 %","-0,60 %","3,60 %",HORTALEZA
01/08/15,"10,6 €/m2","-0,10 %","0,00 %","3,20 %",HORTALEZA
01/07/15,"10,6 €/m2","0,00 %","1,20 %","3,50 %",HORTALEZA
01/06/15,"10,6 €/m2","0,00 %","1,50 %","4,00 %",HORTALEZA
01/05/15,"10,6 €/m2","1,10 %","2,60 %","3,80 %",HORTALEZA
01/04/15,"10,5 €/m2","0,30 %","2,20 %","2,20 %",HORTALEZA
01/03/15,"10,5 €/m2","1,20 %","1,40 %","1,10 %",HORTALEZA
01/02/15,"10,4 €/m2","0,70 %","0,80 %","-0,20 %",HORTALEZA
01/01/15,"10,3 €/m2","-0,40 %","0,10 %","-0,10 %",HORTALEZA
01/12/14,"10,3 €/m2","0,50 %","1,30 %","1,40 %",HORTALEZA
01/11/14,"10,3 €/m2","-0,10 %","-0,10 %","0,50 %",HORTALEZA
01/10/14,"10,3 €/m2","0,80 %","0,10 %","0,50 %",HORTALEZA
01/09/14,"10,2 €/m2","-0,90 %","-0,20 %","-0,40 %",HORTALEZA
01/08/14,"10,3 €/m2","0,20 %","0,50 %","0,70 %",HORTALEZA
01/07/14,"10,3 €/m2","0,50 %","-0,10 %","-0,40 %",HORTALEZA
01/06/14,"10,2 €/m2","-0,20 %","-1,40 %","-1,90 %",HORTALEZA
01/05/14,"10,2 €/m2","-0,40 %","-1,30 %","-3,80 %",HORTALEZA
01/04/14,"10,3 €/m2","-0,80 %","-0,20 %","-4,50 %",HORTALEZA
01/03/14,"10,4 €/m2","-0,10 %","1,80 %","-1,90 %",HORTALEZA
01/02/14,"10,4 €/m2","0,80 %","1,60 %","-2,10 %",HORTALEZA
01/01/14,"10,3 €/m2","1,10 %","0,70 %","-2,60 %",HORTALEZA
01/12/13,"10,2 €/m2","-0,30 %","-0,60 %","-4,30 %",HORTALEZA
01/11/13,"10,2 €/m2","-0,10 %","0,10 %","-4,40 %",HORTALEZA
01/10/13,"10,2 €/m2","-0,10 %","-0,80 %","-4,40 %",HORTALEZA
01/09/13,"10,2 €/m2","0,30 %","-1,70 %","-3,70 %",HORTALEZA
01/08/13,"10,2 €/m2","-0,90 %","-4,00 %","-5,20 %",HORTALEZA
01/07/13,"10,3 €/m2","-1,00 %","-4,20 %","-5,00 %",HORTALEZA
01/06/13,"10,4 €/m2","-2,10 %","-1,40 %","-5,60 %",HORTALEZA
01/05/13,"10,6 €/m2","-1,10 %","0,40 %","-5,00 %",HORTALEZA
