mes,precio_m2,var_mensual,var_trimest,var_anual,zona
01/01/17,1.364 €/m2,"0,80 %","-1,00 %","0,50 %",PUENTE VALLECAS
01/12/16,1.353 €/m2,"-0,20 %","-0,60 %","1,40 %",PUENTE VALLECAS
01/11/16,1.356 €/m2,"-1,60 %","0,60 %","1,10 %",PUENTE VALLECAS
01/10/16,1.377 €/m2,"1,20 %","2,30 %","1,20 %",PUENTE VALLECAS
01/09/16,1.361 €/m2,"1,00 %","0,40 %","0,70 %",PUENTE VALLECAS
01/08/16,1.348 €/m2,"0,10 %","0,60 %","1,30 %",PUENTE VALLECAS
01/07/16,1.346 €/m2,"-0,70 %","0,40 %","4,10 %",PUENTE VALLECAS
01/06/16,1.355 €/m2,"1,20 %","-0,10 %","4,80 %",PUENTE VALLECAS
01/05/16,1.340 €/m2,"-0,10 %","-2,00 %","2,70 %",PUENTE VALLECAS
01/04/16,1.341 €/m2,"-1,10 %","-1,10 %","1,30 %",PUENTE VALLECAS
01/03/16,1.356 €/m2,"-0,80 %","1,70 %","3,60 %",PUENTE VALLECAS
01/02/16,1.367 €/m2,"0,80 %","2,00 %","3,00 %",PUENTE VALLECAS
01/01/16,1.357 €/m2,"1,70 %","-0,30 %","0,80 %",PUENTE VALLECAS
01/12/15,1.334 €/m2,"-0,50 %","-1,30 %","-1,20 %",PUENTE VALLECAS
01/11/15,1.341 €/m2,"-1,50 %","0,70 %","-1,20 %",PUENTE VALLECAS
01/10/15,1.360 €/m2,"0,60 %","5,20 %","-2,30 %",PUENTE VALLECAS
01/09/15,1.352 €/m2,"1,50 %","4,50 %","-3,30 %",PUENTE VALLECAS
01/08/15,1.331 €/m2,"3,00 %","2,10 %","-3,50 %",PUENTE VALLECAS
01/07/15,1.293 €/m2,"0,00 %","-2,40 %","-4,90 %",PUENTE VALLECAS
01/06/15,1.293 €/m2,"-0,90 %","-1,20 %","-5,20 %",PUENTE VALLECAS
01/05/15,1.304 €/m2,"-1,50 %","-1,70 %","-8,10 %",PUENTE VALLECAS
01/04/15,1.325 €/m2,"1,20 %","-1,60 %","-5,40 %",PUENTE VALLECAS
01/03/15,1.309 €/m2,"-1,40 %","-3,10 %","-9,20 %",PUENTE VALLECAS
01/02/15,1.328 €/m2,"-1,40 %","-2,10 %","-10,60 %",PUENTE VALLECAS
01/01/15,1.347 €/m2,"-0,30 %","-3,30 %","-7,90 %",PUENTE VALLECAS
01/12/14,1.351 €/m2,"-0,40 %","-3,40 %","-8,10 %",PUENTE VALLECAS
01/11/14,1.356 €/m2,"-2,60 %","-1,60 %","-8,00 %",PUENTE VALLECAS
01/10/14,1.392 €/m2,"-0,40 %","2,40 %","-8,00 %",PUENTE VALLECAS
01/09/14,1.398 €/m2,"1,40 %","2,50 %","-8,30 %",PUENTE VALLECAS
01/08/14,1.379 €/m2,"1,50 %","-2,80 %","-6,50 %",PUENTE VALLECAS
01/07/14,1.359 €/m2,"-0,40 %","-3,00 %","-10,40 %",PUENTE VALLECAS
01/06/14,1.364 €/m2,"-3,90 %","-5,30 %","-10,50 %",PUENTE VALLECAS
01/05/14,1.419 €/m2,"1,30 %","-4,40 %","-7,30 %",PUENTE VALLECAS
01/04/14,1.401 €/m2,"-2,80 %","-4,20 %","-7,70 %",PUENTE VALLECAS
01/03/14,1.441 €/m2,"-2,90 %","-1,90 %","-5,80 %",PUENTE VALLECAS
01/02/14,1.484 €/m2,"1,60 %","0,70 %","-2,80 %",PUENTE VALLECAS
01/01/14,1.462 €/m2,"-0,50 %","-3,40 %","-5,80 %",PUENTE VALLECAS
01/12/13,1.470 €/m2,"-0,30 %","-3,60 %","-6,70 %",PUENTE VALLECAS
01/11/13,1.474 €/m2,"-2,60 %","-0,10 %","-9,40 %",PUENTE VALLECAS
01/10/13,1.513 €/m2,"-0,80 %","-0,20 %","-8,50 %",PUENTE VALLECAS
01/09/13,1.525 €/m2,"3,40 %","0,00 %","-9,40 %",PUENTE VALLECAS
01/08/13,1.475 €/m2,"-2,70 %","-3,60 %","-12,90 %",PUENTE VALLECAS
01/07/13,1.516 €/m2,"-0,50 %","-0,10 %","-12,60 %",PUENTE VALLECAS
01/06/13,1.524 €/m2,"-0,40 %","-0,40 %","-14,30 %",PUENTE VALLECAS
01/05/13,1.531 €/m2,"0,90 %","0,20 %","-16,40 %",PUENTE VALLECAS
01/04/13,1.517 €/m2,"-0,90 %","-2,20 %","-18,20 %",PUENTE VALLECAS
01/03/13,1.531 €/m2,"0,20 %","-2,90 %","-18,80 %",PUENTE VALLECAS
01/02/13,1.527 €/m2,"-1,50 %","-6,10 %","-19,10 %",PUENTE VALLECAS
01/01/13,1.551 €/m2,"-1,60 %","-6,10 %","-18,40 %",PUENTE VALLECAS
01/12/12,1.576 €/m2,"-3,20 %","-6,30 %","-17,70 %",PUENTE VALLECAS
01/11/12,1.627 €/m2,"-1,50 %","-4,00 %","-18,20 %",PUENTE VALLECAS
01/10/12,1.652 €/m2,"-1,80 %","-4,80 %","-18,90 %",PUENTE VALLECAS
01/09/12,1.682 €/m2,"-0,70 %","-5,40 %","-17,80 %",PUENTE VALLECAS
01/08/12,1.694 €/m2,"-2,40 %","-7,50 %","-18,40 %",PUENTE VALLECAS
01/07/12,1.736 €/m2,"-2,40 %","-6,40 %","-18,50 %",PUENTE VALLECAS
01/06/12,1.779 €/m2,"-2,90 %","-5,70 %","-17,80 %",PUENTE VALLECAS
01/05/12,1.831 €/m2,"-1,20 %","-3,10 %","-16,40 %",PUENTE VALLECAS
01/04/12,1.854 €/m2,"-1,70 %","-2,40 %","-16,40 %",PUENTE VALLECAS
01/03/12,1.886 €/m2,"-0,20 %","-1,50 %","-17,60 %",PUENTE VALLECAS
01/06/23,5.061 €/m2,"1,30 %","2,50 %","3,70 %",RETIRO
01/05/23,4.998 €/m2,"1,80 %","0,60 %","1,40 %",RETIRO
01/04/23,4.908 €/m2,"-0,60 %","-1,80 %","0,90 %",RETIRO
01/03/23,4.936 €/m2,"-0,70 %","-1,30 %","2,60 %",RETIRO
01/02/23,4.970 €/m2,"-0,60 %","-0,60 %","5,00 %",RETIRO
01/01/23,5.000 €/m2,"-0,10 %","0,00 %","7,70 %",RETIRO
01/12/22,5.004 €/m2,"0,10 %","1,20 %","7,40 %",RETIRO
01/11/22,5.001 €/m2,"0,00 %","2,70 %","6,20 %",RETIRO
01/10/22,4.998 €/m2,"1,10 %","1,50 %","6,10 %",RETIRO
01/09/22,4.945 €/m2,"1,60 %","1,30 %","5,10 %",RETIRO
01/08/22,4.868 €/m2,"-1,10 %","-1,20 %","4,30 %",RETIRO
01/07/22,4.923 €/m2,"0,90 %","1,20 %","5,60 %",RETIRO
01/06/22,4.881 €/m2,"-1,00 %","1,50 %","4,90 %",RETIRO
01/05/22,4.929 €/m2,"1,30 %","4,20 %","6,70 %",RETIRO
01/04/22,4.865 €/m2,"1,10 %","4,70 %","6,90 %",RETIRO
01/03/22,4.810 €/m2,"1,70 %","3,30 %","5,70 %",RETIRO
01/02/22,4.731 €/m2,"1,90 %","0,50 %","4,10 %",RETIRO
01/01/22,4.644 €/m2,"-0,30 %","-1,40 %","3,30 %",RETIRO
01/12/21,4.657 €/m2,"-1,10 %","-1,00 %","3,60 %",RETIRO
01/11/21,4.709 €/m2,"0,00 %","0,90 %","4,90 %",RETIRO
01/10/21,4.711 €/m2,"0,10 %","1,10 %","5,40 %",RETIRO
01/09/21,4.705 €/m2,"0,80 %","1,10 %","4,50 %",RETIRO
01/08/21,4.669 €/m2,"0,20 %","1,10 %","4,30 %",RETIRO
01/07/21,4.660 €/m2,"0,20 %","2,40 %","4,10 %",RETIRO
01/06/21,4.652 €/m2,"0,70 %","2,20 %","3,10 %",RETIRO
01/05/21,4.619 €/m2,"1,50 %","1,60 %","0,70 %",RETIRO
01/04/21,4.551 €/m2,"0,00 %","1,20 %","-0,20 %",RETIRO
01/03/21,4.550 €/m2,"0,10 %","1,20 %","-0,10 %",RETIRO
01/02/21,4.544 €/m2,"1,10 %","1,20 %","-0,70 %",RETIRO
01/01/21,4.497 €/m2,"0,00 %","0,60 %","-2,20 %",RETIRO
01/12/20,4.495 €/m2,"0,10 %","-0,20 %","-0,90 %",RETIRO
01/11/20,4.490 €/m2,"0,50 %","0,30 %","-2,00 %",RETIRO
01/10/20,4.469 €/m2,"-0,80 %","-0,10 %","-2,50 %",RETIRO
01/09/20,4.504 €/m2,"0,60 %","-0,20 %","-0,70 %",RETIRO
01/08/20,4.475 €/m2,"0,00 %","-2,40 %","-2,10 %",RETIRO
01/07/20,4.475 €/m2,"-0,80 %","-1,80 %","-2,60 %",RETIRO
01/06/20,4.511 €/m2,"-1,60 %","-1,00 %","-2,40 %",RETIRO
01/05/20,4.586 €/m2,"0,60 %","0,20 %","-0,90 %",RETIRO
01/04/20,4.559 €/m2,"0,00 %","-0,90 %","-1,90 %",RETIRO
01/03/20,4.557 €/m2,"-0,40 %","0,40 %","-2,40 %",RETIRO
01/02/20,4.577 €/m2,"-0,50 %","-0,10 %","-1,70 %",RETIRO
01/01/20,4.599 €/m2,"1,30 %","0,30 %","0,00 %",RETIRO
01/12/19,4.538 €/m2,"-1,00 %","0,10 %","-0,10 %",RETIRO
01/11/19,4.583 €/m2,"0,00 %","0,30 %","1,70 %",RETIRO
01/10/19,4.584 €/m2,"1,10 %","-0,20 %","2,50 %",RETIRO
01/09/19,4.534 €/m2,"-0,80 %","-1,90 %","1,70 %",RETIRO
01/08/19,4.571 €/m2,"-0,50 %","-1,30 %","2,30 %",RETIRO
01/07/19,4.594 €/m2,"-0,60 %","-1,20 %","1,60 %",RETIRO
01/06/19,4.621 €/m2,"-0,20 %","-1,00 %","1,60 %",RETIRO
01/05/19,4.629 €/m2,"-0,40 %","-0,60 %","2,10 %",RETIRO
01/04/19,4.649 €/m2,"-0,40 %","1,10 %","6,00 %",RETIRO
01/03/19,4.669 €/m2,"0,20 %","2,80 %","10,30 %",RETIRO
01/02/19,4.657 €/m2,"1,30 %","3,30 %","11,80 %",RETIRO
01/01/19,4.597 €/m2,"1,20 %","2,80 %","12,60 %",RETIRO
01/12/18,4.544 €/m2,"0,80 %","1,90 %","12,80 %",RETIRO
01/11/18,4.508 €/m2,"0,80 %","0,90 %","14,70 %",RETIRO
01/10/18,4.474 €/m2,"0,40 %","-1,10 %","15,60 %",RETIRO
01/09/18,4.457 €/m2,"-0,20 %","-2,00 %","17,10 %",RETIRO
01/08/18,4.467 €/m2,"-1,20 %","-1,50 %","19,00 %",RETIRO
01/07/18,4.522 €/m2,"-0,60 %","3,10 %","22,50 %",RETIRO
01/06/18,4.549 €/m2,"0,30 %","7,50 %","24,50 %",RETIRO
01/05/18,4.534 €/m2,"3,40 %","8,80 %","27,40 %",RETIRO
01/04/18,4.386 €/m2,"3,60 %","7,40 %","25,20 %",RETIRO
01/03/18,4.233 €/m2,"1,60 %","5,00 %","21,60 %",RETIRO
01/02/18,4.167 €/m2,"2,00 %","6,00 %","20,80 %",RETIRO
01/01/18,4.083 €/m2,"1,30 %","5,50 %","18,70 %",RETIRO
01/12/17,4.030 €/m2,"2,50 %","5,90 %","17,30 %",RETIRO
01/11/17,3.931 €/m2,"1,60 %","4,70 %","16,60 %",RETIRO
01/10/17,3.870 €/m2,"1,70 %","4,80 %","14,50 %",RETIRO
01/09/17,3.806 €/m2,"1,40 %","4,20 %","12,20 %",RETIRO
01/08/17,3.755 €/m2,"1,70 %","5,50 %","11,20 %",RETIRO
01/07/17,3.692 €/m2,"1,10 %","5,40 %","9,30 %",RETIRO
01/06/17,3.653 €/m2,"2,60 %","4,90 %","8,30 %",RETIRO
01/05/17,3.559 €/m2,"1,60 %","3,20 %","6,40 %",RETIRO
01/04/17,3.502 €/m2,"0,60 %","1,80 %","5,10 %",RETIRO
01/03/17,3.482 €/m2,"0,90 %","1,30 %","4,40 %",RETIRO
01/02/17,3.449 €/m2,"0,20 %","2,30 %","3,50 %",RETIRO
01/01/17,3.441 €/m2,"0,10 %","1,80 %","3,60 %",RETIRO
01/12/16,3.437 €/m2,"1,90 %","1,30 %","3,50 %",RETIRO
01/11/16,3.371 €/m2,"-0,30 %","-0,20 %","1,40 %",RETIRO
01/10/16,3.379 €/m2,"-0,40 %","0,10 %","2,20 %",RETIRO
01/09/16,3.393 €/m2,"0,40 %","0,60 %","2,60 %",RETIRO
01/08/16,3.378 €/m2,"0,00 %","1,00 %","1,70 %",RETIRO
01/07/16,3.378 €/m2,"0,10 %","1,30 %","1,50 %",RETIRO
01/06/16,3.373 €/m2,"0,90 %","1,20 %","1,90 %",RETIRO
01/05/16,3.344 €/m2,"0,30 %","0,40 %","1,20 %",RETIRO
01/04/16,3.333 €/m2,"0,00 %","0,30 %","0,80 %",RETIRO
01/03/16,3.334 €/m2,"0,00 %","0,40 %","4,20 %",RETIRO
01/02/16,3.332 €/m2,"0,30 %","0,30 %","6,50 %",RETIRO
01/01/16,3.322 €/m2,"0,10 %","0,40 %","6,30 %",RETIRO
01/12/15,3.320 €/m2,"-0,10 %","0,40 %","7,60 %",RETIRO
01/11/15,3.324 €/m2,"0,50 %","0,10 %","7,60 %",RETIRO
01/10/15,3.307 €/m2,"0,00 %","-0,70 %","7,00 %",RETIRO
01/09/15,3.307 €/m2,"-0,40 %","-0,10 %","6,70 %",RETIRO
01/08/15,3.320 €/m2,"-0,20 %","0,50 %","6,40 %",RETIRO
01/07/15,3.329 €/m2,"0,60 %","0,60 %","3,30 %",RETIRO
01/06/15,3.309 €/m2,"0,10 %","3,40 %","2,60 %",RETIRO
01/05/15,3.305 €/m2,"-0,10 %","5,60 %","3,60 %",RETIRO
01/04/15,3.308 €/m2,"3,40 %","5,90 %","3,60 %",RETIRO
01/03/15,3.199 €/m2,"2,20 %","3,70 %","0,50 %",RETIRO
01/02/15,3.130 €/m2,"0,20 %","1,30 %","-1,70 %",RETIRO
01/01/15,3.125 €/m2,"1,30 %","1,10 %","-1,50 %",RETIRO
01/12/14,3.085 €/m2,"-0,20 %","-0,40 %","-3,10 %",RETIRO
01/11/14,3.090 €/m2,"0,00 %","-1,00 %","-3,20 %",RETIRO
01/10/14,3.090 €/m2,"-0,30 %","-4,10 %","-3,40 %",RETIRO
01/09/14,3.099 €/m2,"-0,70 %","-3,90 %","-4,40 %",RETIRO
01/08/14,3.122 €/m2,"-3,10 %","-2,10 %","-3,30 %",RETIRO
01/07/14,3.223 €/m2,"-0,10 %","0,90 %","-0,50 %",RETIRO
01/06/14,3.225 €/m2,"1,10 %","1,30 %","-1,70 %",RETIRO
01/05/14,3.189 €/m2,"-0,10 %","0,20 %","-3,30 %",RETIRO
01/04/14,3.193 €/m2,"0,30 %","0,60 %","-3,60 %",RETIRO
01/03/14,3.183 €/m2,"0,00 %","0,00 %","-4,50 %",RETIRO
01/02/14,3.183 €/m2,"0,30 %","-0,40 %","-4,90 %",RETIRO
01/01/14,3.174 €/m2,"-0,30 %","-0,80 %","-5,80 %",RETIRO
01/12/13,3.183 €/m2,"-0,40 %","-1,80 %","-5,40 %",RETIRO
01/11/13,3.194 €/m2,"-0,20 %","-1,00 %","-6,40 %",RETIRO
01/10/13,3.199 €/m2,"-1,30 %","-1,30 %","-6,80 %",RETIRO
01/09/13,3.240 €/m2,"0,40 %","-1,30 %","-5,70 %",RETIRO
01/08/13,3.227 €/m2,"-0,40 %","-2,10 %","-6,20 %",RETIRO
01/07/13,3.241 €/m2,"-1,20 %","-2,20 %","-6,50 %",RETIRO
01/06/13,3.281 €/m2,"-0,50 %","-1,50 %","-5,10 %",RETIRO
01/05/13,3.297 €/m2,"-0,50 %","-1,50 %","-5,70 %",RETIRO
01/04/13,3.312 €/m2,"-0,60 %","-1,70 %","-6,80 %",RETIRO
01/03/13,3.332 €/m2,"-0,50 %","-1,00 %","-7,70 %",RETIRO
01/02/13,3.348 €/m2,"-0,60 %","-1,90 %","-6,90 %",RETIRO
01/01/13,3.368 €/m2,"0,10 %","-1,90 %","-7,00 %",RETIRO
01/12/12,3.366 €/m2,"-1,40 %","-2,10 %","-7,00 %",RETIRO
01/11/12,3.413 €/m2,"-0,50 %","-0,80 %","-6,50 %",RETIRO
01/10/12,3.432 €/m2,"-0,20 %","-1,00 %","-7,20 %",RETIRO
01/09/12,3.437 €/m2,"-0,10 %","-0,60 %","-7,00 %",RETIRO
01/08/12,3.440 €/m2,"-0,80 %","-1,60 %","-8,50 %",RETIRO
01/07/12,3.466 €/m2,"0,20 %","-2,40 %","-8,50 %",RETIRO
01/06/12,3.459 €/m2,"-1,10 %","-4,10 %","-9,70 %",RETIRO
01/05/12,3.496 €/m2,"-1,60 %","-2,80 %","-9,30 %",RETIRO
01/04/12,3.553 €/m2,"-1,50 %","-1,80 %","-8,00 %",RETIRO
01/03/12,3.608 €/m2,"0,30 %","-0,30 %","-7,10 %",RETIRO
01/06/23,6.627 €/m2,"1,50 %","2,10 %","3,30 %",SALAMANCA
01/05/23,6.532 €/m2,"0,70 %","1,60 %","2,80 %",SALAMANCA
01/04/23,6.489 €/m2,"0,00 %","1,30 %","3,50 %",SALAMANCA
01/03/23,6.487 €/m2,"0,90 %","1,00 %","5,40 %",SALAMANCA
01/02/23,6.426 €/m2,"0,30 %","-0,50 %","6,20 %",SALAMANCA
01/01/23,6.408 €/m2,"-0,20 %","-1,00 %","7,00 %",SALAMANCA
01/12/22,6.422 €/m2,"-0,50 %","-0,70 %","8,10 %",SALAMANCA
01/11/22,6.457 €/m2,"-0,20 %","0,10 %","9,20 %",SALAMANCA
01/10/22,6.470 €/m2,"0,00 %","0,50 %","9,00 %",SALAMANCA
01/09/22,6.469 €/m2,"0,30 %","0,90 %","8,70 %",SALAMANCA
01/08/22,6.449 €/m2,"0,20 %","1,50 %","8,90 %",SALAMANCA
01/07/22,6.434 €/m2,"0,30 %","2,70 %","8,40 %",SALAMANCA
01/06/22,6.413 €/m2,"0,90 %","4,20 %","9,50 %",SALAMANCA
01/05/22,6.354 €/m2,"1,40 %","5,00 %","9,90 %",SALAMANCA
01/04/22,6.268 €/m2,"1,90 %","4,70 %","9,10 %",SALAMANCA
01/03/22,6.153 €/m2,"1,70 %","3,60 %","7,20 %",SALAMANCA
01/02/22,6.052 €/m2,"1,10 %","2,30 %","6,40 %",SALAMANCA
01/01/22,5.990 €/m2,"0,80 %","0,90 %","6,30 %",SALAMANCA
01/12/21,5.941 €/m2,"0,40 %","-0,20 %","5,40 %",SALAMANCA
01/11/21,5.915 €/m2,"-0,30 %","-0,20 %","4,30 %",SALAMANCA
01/10/21,5.936 €/m2,"-0,30 %","0,00 %","3,70 %",SALAMANCA
01/09/21,5.952 €/m2,"0,50 %","1,70 %","4,60 %",SALAMANCA
01/08/21,5.924 €/m2,"-0,20 %","2,50 %","4,00 %",SALAMANCA
01/07/21,5.937 €/m2,"1,40 %","3,40 %","3,00 %",SALAMANCA
01/06/21,5.855 €/m2,"1,30 %","2,00 %","0,70 %",SALAMANCA
01/05/21,5.781 €/m2,"0,60 %","1,70 %","-0,60 %",SALAMANCA
01/04/21,5.744 €/m2,"0,00 %","1,90 %","-0,70 %",SALAMANCA
01/03/21,5.743 €/m2,"1,00 %","1,90 %","-0,60 %",SALAMANCA
01/02/21,5.687 €/m2,"0,90 %","0,30 %","-1,10 %",SALAMANCA
01/01/21,5.637 €/m2,"0,00 %","-1,50 %","-2,40 %",SALAMANCA
01/12/20,5.634 €/m2,"-0,70 %","-1,00 %","-2,10 %",SALAMANCA
01/11/20,5.671 €/m2,"-0,90 %","-0,40 %","-1,50 %",SALAMANCA
01/10/20,5.722 €/m2,"0,60 %","-0,70 %","-0,90 %",SALAMANCA
01/09/20,5.690 €/m2,"-0,10 %","-2,20 %","-1,20 %",SALAMANCA
01/08/20,5.694 €/m2,"-1,20 %","-2,10 %","-1,30 %",SALAMANCA
01/07/20,5.763 €/m2,"-0,90 %","-0,40 %","-0,30 %",SALAMANCA
01/06/20,5.816 €/m2,"0,00 %","0,60 %","0,00 %",SALAMANCA
01/05/20,5.816 €/m2,"0,50 %","1,10 %","0,20 %",SALAMANCA
01/04/20,5.787 €/m2,"0,10 %","0,20 %","-0,20 %",SALAMANCA
01/03/20,5.779 €/m2,"0,50 %","0,40 %","0,60 %",SALAMANCA
01/02/20,5.750 €/m2,"-0,40 %","-0,10 %","0,00 %",SALAMANCA
01/01/20,5.775 €/m2,"0,30 %","0,00 %","1,40 %",SALAMANCA
01/12/19,5.757 €/m2,"0,00 %","0,00 %","1,30 %",SALAMANCA
01/11/19,5.756 €/m2,"-0,30 %","-0,20 %","0,90 %",SALAMANCA
01/10/19,5.776 €/m2,"0,30 %","-0,10 %","2,10 %",SALAMANCA
01/09/19,5.760 €/m2,"-0,20 %","-1,00 %","3,10 %",SALAMANCA
01/08/19,5.770 €/m2,"-0,20 %","-0,60 %","2,70 %",SALAMANCA
01/07/19,5.781 €/m2,"-0,60 %","-0,30 %","3,80 %",SALAMANCA
01/06/19,5.817 €/m2,"0,20 %","1,30 %","6,60 %",SALAMANCA
01/05/19,5.805 €/m2,"0,10 %","1,00 %","7,80 %",SALAMANCA
01/04/19,5.800 €/m2,"1,00 %","1,80 %","8,40 %",SALAMANCA
01/03/19,5.742 €/m2,"-0,10 %","1,00 %","8,20 %",SALAMANCA
01/02/19,5.749 €/m2,"0,90 %","0,80 %","9,80 %",SALAMANCA
01/01/19,5.697 €/m2,"0,20 %","0,80 %","10,30 %",SALAMANCA
01/12/18,5.684 €/m2,"-0,30 %","1,70 %","11,50 %",SALAMANCA
01/11/18,5.704 €/m2,"0,90 %","1,50 %","14,70 %",SALAMANCA
01/10/18,5.654 €/m2,"1,20 %","1,50 %","15,10 %",SALAMANCA
01/09/18,5.589 €/m2,"-0,50 %","2,40 %","14,50 %",SALAMANCA
01/08/18,5.620 €/m2,"0,90 %","4,30 %","15,40 %",SALAMANCA
01/07/18,5.570 €/m2,"2,00 %","4,10 %","15,50 %",SALAMANCA
01/06/18,5.459 €/m2,"1,30 %","2,80 %","15,80 %",SALAMANCA
01/05/18,5.388 €/m2,"0,70 %","2,90 %","16,70 %",SALAMANCA
01/04/18,5.348 €/m2,"0,70 %","3,60 %","17,30 %",SALAMANCA
01/03/18,5.309 €/m2,"1,40 %","4,20 %","16,40 %",SALAMANCA
01/02/18,5.236 €/m2,"1,40 %","5,30 %","14,10 %",SALAMANCA
01/01/18,5.163 €/m2,"1,30 %","5,10 %","13,60 %",SALAMANCA
01/12/17,5.098 €/m2,"2,50 %","4,40 %","13,00 %",SALAMANCA
01/11/17,4.974 €/m2,"1,20 %","2,10 %","12,80 %",SALAMANCA
01/10/17,4.915 €/m2,"0,60 %","1,90 %","11,80 %",SALAMANCA
01/09/17,4.883 €/m2,"0,20 %","3,60 %","11,40 %",SALAMANCA
01/08/17,4.872 €/m2,"1,00 %","5,50 %","12,30 %",SALAMANCA
01/07/17,4.822 €/m2,"2,30 %","5,80 %","11,60 %",SALAMANCA
01/06/17,4.713 €/m2,"2,10 %","3,30 %","9,20 %",SALAMANCA
01/05/17,4.616 €/m2,"1,30 %","0,60 %","7,70 %",SALAMANCA
01/04/17,4.559 €/m2,"0,00 %","0,30 %","6,00 %",SALAMANCA
01/03/17,4.561 €/m2,"-0,60 %","1,10 %","6,10 %",SALAMANCA
01/02/17,4.589 €/m2,"0,90 %","4,10 %","6,20 %",SALAMANCA
01/01/17,4.547 €/m2,"0,80 %","3,50 %","5,30 %",SALAMANCA
01/12/16,4.509 €/m2,"2,30 %","2,90 %","4,00 %",SALAMANCA
01/11/16,4.409 €/m2,"0,30 %","1,70 %","1,90 %",SALAMANCA
01/10/16,4.394 €/m2,"0,30 %","1,70 %","2,20 %",SALAMANCA
01/09/16,4.381 €/m2,"1,00 %","1,50 %","2,40 %",SALAMANCA
01/08/16,4.337 €/m2,"0,30 %","1,20 %","1,10 %",SALAMANCA
01/07/16,4.322 €/m2,"0,10 %","0,50 %","2,90 %",SALAMANCA
01/06/16,4.318 €/m2,"0,70 %","0,40 %","2,50 %",SALAMANCA
01/05/16,4.287 €/m2,"-0,30 %","-0,80 %","2,10 %",SALAMANCA
01/04/16,4.302 €/m2,"0,00 %","-0,40 %","3,00 %",SALAMANCA
01/03/16,4.300 €/m2,"-0,50 %","-0,80 %","4,50 %",SALAMANCA
01/02/16,4.322 €/m2,"0,10 %","-0,10 %","5,30 %",SALAMANCA
01/01/16,4.319 €/m2,"-0,40 %","0,50 %","4,50 %",SALAMANCA
01/12/15,4.335 €/m2,"0,20 %","1,40 %","5,00 %",SALAMANCA
01/11/15,4.327 €/m2,"0,70 %","0,90 %","4,70 %",SALAMANCA
01/10/15,4.299 €/m2,"0,50 %","2,40 %","4,30 %",SALAMANCA
01/09/15,4.277 €/m2,"-0,20 %","1,50 %","3,70 %",SALAMANCA
01/08/15,4.288 €/m2,"2,10 %","2,10 %","5,20 %",SALAMANCA
01/07/15,4.200 €/m2,"-0,30 %","0,50 %","3,00 %",SALAMANCA
01/06/15,4.213 €/m2,"0,30 %","2,40 %","3,70 %",SALAMANCA
01/05/15,4.199 €/m2,"0,50 %","2,30 %","4,30 %",SALAMANCA
01/04/15,4.178 €/m2,"1,60 %","1,10 %","3,10 %",SALAMANCA
01/03/15,4.113 €/m2,"0,20 %","-0,40 %","1,30 %",SALAMANCA
01/02/15,4.105 €/m2,"-0,60 %","-0,70 %","1,60 %",SALAMANCA
01/01/15,4.132 €/m2,"0,00 %","0,20 %","1,80 %",SALAMANCA
01/12/14,4.131 €/m2,"0,00 %","0,10 %","2,40 %",SALAMANCA
01/11/14,4.133 €/m2,"0,20 %","1,40 %","2,60 %",SALAMANCA
01/10/14,4.123 €/m2,"-0,10 %","1,10 %","3,30 %",SALAMANCA
01/09/14,4.126 €/m2,"1,20 %","1,50 %","2,60 %",SALAMANCA
01/08/14,4.077 €/m2,"0,00 %","1,30 %","2,10 %",SALAMANCA
01/07/14,4.078 €/m2,"0,40 %","0,70 %","1,10 %",SALAMANCA
01/06/14,4.063 €/m2,"1,00 %","0,10 %","0,00 %",SALAMANCA
01/05/14,4.024 €/m2,"-0,70 %","-0,40 %","-1,60 %",SALAMANCA
01/04/14,4.052 €/m2,"-0,20 %","-0,20 %","-1,60 %",SALAMANCA
01/03/14,4.061 €/m2,"0,50 %","0,60 %","-2,00 %",SALAMANCA
01/02/14,4.040 €/m2,"-0,50 %","0,30 %","-3,10 %",SALAMANCA
01/01/14,4.059 €/m2,"0,60 %","1,70 %","-2,60 %",SALAMANCA
01/12/13,4.036 €/m2,"0,20 %","0,30 %","-3,30 %",SALAMANCA
01/11/13,4.029 €/m2,"1,00 %","0,90 %","-3,10 %",SALAMANCA
01/10/13,3.991 €/m2,"-0,80 %","-1,10 %","-3,80 %",SALAMANCA
01/09/13,4.022 €/m2,"0,70 %","-1,00 %","-3,20 %",SALAMANCA
01/08/13,3.994 €/m2,"-1,00 %","-2,30 %","-4,40 %",SALAMANCA
01/07/13,4.035 €/m2,"-0,70 %","-2,00 %","-3,70 %",SALAMANCA
01/06/13,4.062 €/m2,"-0,60 %","-2,00 %","-2,80 %",SALAMANCA
01/05/13,4.088 €/m2,"-0,80 %","-2,00 %","-2,90 %",SALAMANCA
01/04/13,4.119 €/m2,"-0,70 %","-1,20 %","-4,50 %",SALAMANCA
01/03/13,4.146 €/m2,"-0,60 %","-0,70 %","-4,90 %",SALAMANCA
01/02/13,4.171 €/m2,"0,10 %","0,30 %","-5,00 %",SALAMANCA
01/01/13,4.168 €/m2,"-0,20 %","0,40 %","-5,60 %",SALAMANCA
01/12/12,4.175 €/m2,"0,40 %","0,50 %","-5,80 %",SALAMANCA
01/11/12,4.159 €/m2,"0,20 %","-0,50 %","-6,90 %",SALAMANCA
01/10/12,4.150 €/m2,"-0,10 %","-0,90 %","-6,70 %",SALAMANCA
