date,precio_m2,var_mensual,var_trimest,var_anual,distrito,month,year
2017-11-01,3148,0.4,2.5,8.1,hortaleza,11,2017
2017-10-01,3136,1.4,3.3,7.5,hortaleza,10,2017
2017-09-01,3092,0.7,2.6,6.1,hortaleza,9,2017
2017-08-01,3070,1.1,3.0,5.5,hortaleza,8,2017
2017-07-01,3037,0.8,2.3,4.3,hortaleza,7,2017
2017-06-01,3012,1.1,1.3,3.5,hortaleza,6,2017
2017-05-01,2980,0.4,1.2,2.7,hortaleza,5,2017
2017-04-01,2968,0.1,2.1,1.7,hortaleza,4,2017
2017-03-01,2972,0.9,2.0,3.4,hortaleza,3,2017
2017-02-01,2946,1.3,1.1,3.4,hortaleza,2,2017
2017-01-01,2907,0.2,0.4,3.2,hortaleza,1,2017
2016-12-01,2913,0.0,0.0,3.9,hortaleza,12,2016
2016-11-01,2913,0.2,0.1,4.3,hortaleza,11,2016
2016-10-01,2918,0.2,0.3,5.5,hortaleza,10,2016
2016-09-01,2913,0.1,0.1,6.3,hortaleza,9,2016
2016-08-01,2911,0.0,0.3,5.5,hortaleza,8,2016
2016-07-01,2911,0.0,0.2,4.8,hortaleza,7,2016
2016-06-01,2910,0.3,1.3,3.1,hortaleza,6,2016
2016-05-01,2901,0.6,1.8,3.4,hortaleza,5,2016
2016-04-01,2917,1.5,3.6,6.5,hortaleza,4,2016
2016-03-01,2874,0.8,2.5,3.8,hortaleza,3,2016
2016-02-01,2850,1.2,2.1,1.5,hortaleza,2,2016
2016-01-01,2816,0.4,1.8,0.5,hortaleza,1,2016
2015-12-01,2804,0.4,2.3,0.7,hortaleza,12,2015
2015-11-01,2793,0.9,1.2,1.4,hortaleza,11,2015
2015-10-01,2767,0.9,0.4,2.3,hortaleza,10,2015
2015-09-01,2742,0.6,2.8,3.2,hortaleza,9,2015
2015-08-01,2759,0.7,1.7,2.4,hortaleza,8,2015
2015-07-01,2777,1.6,1.4,2.2,hortaleza,7,2015
2015-06-01,2821,0.5,1.9,0.4,hortaleza,6,2015
2015-05-01,2807,2.5,0.0,1.3,hortaleza,5,2015
2015-04-01,2739,1.1,3.3,3.5,hortaleza,4,2015
2015-03-01,2769,1.4,1.9,2.4,hortaleza,3,2015
2015-02-01,2807,0.8,0.9,1.6,hortaleza,2,2015
2015-01-01,2831,0.3,0.1,0.9,hortaleza,1,2015
2014-12-01,2824,0.3,0.3,0.6,hortaleza,12,2014
2014-11-01,2832,0.1,0.1,0.7,hortaleza,11,2014
2014-10-01,2834,0.1,0.3,1.5,hortaleza,10,2014
2014-09-01,2831,0.1,0.1,2.6,hortaleza,9,2014
2014-08-01,2828,0.5,0.5,1.7,hortaleza,8,2014
2014-07-01,2841,0.3,0.1,2.7,hortaleza,7,2014
2014-06-01,2833,0.3,0.2,3.5,hortaleza,6,2014
2014-05-01,2842,0.1,0.4,4.8,hortaleza,5,2014
2014-04-01,2839,0.1,0.6,4.8,hortaleza,4,2014
2014-03-01,2838,0.5,0.1,6.1,hortaleza,3,2014
2014-02-01,2853,0.1,0.0,4.3,hortaleza,2,2014
2014-01-01,2856,0.5,0.7,3.7,hortaleza,1,2014
2013-12-01,2842,0.4,2.2,4.9,hortaleza,12,2013
2013-11-01,2852,0.9,0.9,5.9,hortaleza,11,2013
2013-10-01,2878,1.0,1.5,5.6,hortaleza,10,2013
2013-09-01,2907,1.0,1.0,6.1,hortaleza,9,2013
2013-08-01,2877,1.5,3.7,6.3,hortaleza,8,2013
2013-07-01,2921,0.5,2.1,7.7,hortaleza,7,2013
2013-06-01,2935,1.7,2.9,9.4,hortaleza,6,2013
2013-05-01,2987,0.1,0.2,9.8,hortaleza,5,2013
2013-04-01,2984,1.3,0.6,9.7,hortaleza,4,2013
2013-03-01,3022,1.4,1.1,9.4,hortaleza,3,2013
2013-02-01,2980,0.4,1.7,11.1,hortaleza,2,2013
2013-01-01,2967,0.8,2.7,12.5,hortaleza,1,2013
2012-12-01,2989,1.4,3.4,12.4,hortaleza,12,2012
2012-11-01,3031,0.6,1.3,12.2,hortaleza,11,2012
2012-10-01,3049,1.5,3.6,11.3,hortaleza,10,2012
2012-09-01,3096,0.8,4.5,7.9,hortaleza,9,2012
2012-08-01,3071,2.9,7.3,8.7,hortaleza,8,2012
2012-07-01,3163,2.4,4.3,6.4,hortaleza,7,2012
2012-06-01,3241,2.2,2.8,5.9,hortaleza,6,2012
2012-05-01,3312,0.2,1.1,4.3,hortaleza,5,2012
2012-04-01,3305,0.9,2.5,5.4,hortaleza,4,2012
2012-03-01,3335,0.5,2.3,4.4,hortaleza,3,2012
2023-06-01,2527,0.2,0.2,5.1,latina,6,2023
2023-05-01,2522,0.8,1.0,8.9,latina,5,2023
2023-04-01,2543,0.8,3.4,10.6,latina,4,2023
2023-03-01,2523,1.0,1.9,9.9,latina,3,2023
2023-02-01,2498,1.6,0.7,9.1,latina,2,2023
2023-01-01,2460,0.7,1.2,6.4,latina,1,2023
2022-12-01,2477,0.1,1.8,8.4,latina,12,2022
2022-11-01,2480,2.0,0.9,9.2,latina,11,2022
2022-10-01,2432,0.1,0.3,7.3,latina,10,2022
2022-09-01,2434,1.0,1.2,7.2,latina,9,2022
2022-08-01,2458,1.5,6.2,8.2,latina,8,2022
2022-07-01,2423,0.8,5.4,7.1,latina,7,2022
2022-06-01,2404,3.8,4.7,5.6,latina,6,2022
2022-05-01,2315,0.7,1.2,1.4,latina,5,2022
2022-04-01,2299,0.1,0.6,1.2,latina,4,2022
2022-03-01,2296,0.3,0.5,2.3,latina,3,2022
2022-02-01,2289,1.0,0.8,2.2,latina,2,2022
2022-01-01,2312,1.2,2.0,3.3,latina,1,2022
2021-12-01,2285,0.7,0.7,2.0,latina,12,2021
2021-11-01,2270,0.1,0.1,0.8,latina,11,2021
2021-10-01,2267,0.2,0.1,1.1,latina,10,2021
2021-09-01,2270,0.1,0.2,0.4,latina,9,2021
2021-08-01,2272,0.4,0.5,0.2,latina,8,2021
2021-07-01,2263,0.5,0.4,2.1,latina,7,2021
2021-06-01,2276,0.4,1.4,2.8,latina,6,2021
2021-05-01,2284,0.5,2.0,2.9,latina,5,2021
2021-04-01,2272,1.3,1.5,3.9,latina,4,2021
2021-03-01,2244,0.2,0.1,4.2,latina,3,2021
2021-02-01,2239,0.1,0.6,3.9,latina,2,2021
2021-01-01,2238,0.1,0.2,3.1,latina,1,2021
2020-12-01,2241,0.6,1.0,3.3,latina,12,2020
2020-11-01,2253,0.5,0.6,2.4,latina,11,2020
2020-10-01,2242,0.9,3.1,3.0,latina,10,2020
2020-09-01,2262,0.2,3.3,1.1,latina,9,2020
2020-08-01,2267,2.0,3.6,1.7,latina,8,2020
2020-07-01,2312,1.2,2.2,1.3,latina,7,2020
2020-06-01,2340,0.5,0.1,2.0,latina,6,2020
2020-05-01,2352,0.5,0.9,2.7,latina,5,2020
2020-04-01,2363,0.9,2.3,2.4,latina,4,2020
2020-03-01,2342,0.5,1.1,2.3,latina,3,2020
2020-02-01,2331,0.9,1.0,1.1,latina,2,2020
2020-01-01,2310,0.3,0.0,0.3,latina,1,2020
2019-12-01,2317,0.4,1.3,2.3,latina,12,2019
2019-11-01,2308,0.1,0.1,1.5,latina,11,2019
2019-10-01,2310,1.0,1.2,0.6,latina,10,2019
2019-09-01,2288,0.7,0.3,0.9,latina,9,2019
2019-08-01,2305,1.0,0.7,4.2,latina,8,2019
2019-07-01,2283,0.5,1.1,3.9,latina,7,2019
2019-06-01,2295,0.2,0.2,5.3,latina,6,2019
2019-05-01,2289,0.8,0.7,6.8,latina,5,2019
2019-04-01,2309,0.8,0.2,10.1,latina,4,2019
2019-03-01,2290,0.7,1.1,11.2,latina,3,2019
2019-02-01,2305,0.1,1.4,13.4,latina,2,2019
2019-01-01,2303,1.7,0.3,15.4,latina,1,2019
2018-12-01,2264,0.4,0.2,14.1,latina,12,2018
2018-11-01,2273,1.0,2.7,16.8,latina,11,2018
2018-10-01,2297,1.3,4.6,19.7,latina,10,2018
2018-09-01,2268,2.5,4.0,19.9,latina,9,2018
2018-08-01,2213,0.7,3.2,19.9,latina,8,2018
2018-07-01,2197,0.8,4.8,18.4,latina,7,2018
2018-06-01,2180,1.7,5.9,18.7,latina,6,2018
2018-05-01,2143,2.2,5.4,17.8,latina,5,2018
2018-04-01,2096,1.8,5.1,17.4,latina,4,2018
2018-03-01,2059,1.3,3.8,14.7,latina,3,2018
2018-02-01,2033,1.9,4.4,13.3,latina,2,2018
2018-01-01,1995,0.6,4.0,12.0,latina,1,2018
2017-12-01,1984,1.9,4.9,11.8,latina,12,2017
2017-11-01,1947,1.5,5.4,9.6,latina,11,2017
2017-10-01,1918,1.4,3.4,6.7,latina,10,2017
2017-09-01,1892,2.4,2.9,7.3,latina,9,2017
2017-08-01,1846,0.5,1.5,5.8,latina,8,2017
2017-07-01,1856,1.0,3.9,6.4,latina,7,2017
2017-06-01,1838,1.0,2.4,6.6,latina,6,2017
2017-05-01,1820,1.9,1.4,5.2,latina,5,2017
2017-04-01,1786,0.4,0.3,4.9,latina,4,2017
2017-03-01,1794,0.0,1.1,7.6,latina,3,2017
2017-02-01,1794,0.7,1.0,6.6,latina,2,2017
2017-01-01,1782,0.4,0.9,5.0,latina,1,2017
2016-12-01,1774,0.1,0.6,6.0,latina,12,2016
2016-11-01,1777,1.2,1.8,6.3,latina,11,2016
2016-10-01,1798,2.0,3.1,8.6,latina,10,2016
2016-09-01,1763,1.0,2.3,5.7,latina,9,2016
2016-08-01,1746,0.1,0.9,6.2,latina,8,2016
2016-07-01,1744,1.2,2.4,5.9,latina,7,2016
2016-06-01,1723,0.4,3.4,4.7,latina,6,2016
2016-05-01,1730,1.6,2.8,5.2,latina,5,2016
2016-04-01,1702,2.1,0.4,5.1,latina,4,2016
2016-03-01,1667,1.0,0.4,2.7,latina,3,2016
2016-02-01,1684,0.7,0.8,3.6,latina,2,2016
2016-01-01,1696,1.3,2.4,3.6,latina,1,2016
2015-12-01,1674,0.2,0.4,3.5,latina,12,2015
2015-11-01,1671,0.9,1.6,3.9,latina,11,2015
2015-10-01,1656,0.7,0.6,2.1,latina,10,2015
2015-09-01,1667,1.4,1.3,1.8,latina,9,2015
2015-08-01,1644,0.1,0.0,0.1,latina,8,2015
2015-07-01,1646,0.0,1.7,0.3,latina,7,2015
2015-06-01,1647,0.1,1.5,1.3,latina,6,2015
2015-05-01,1644,1.6,1.2,1.4,latina,5,2015
2015-04-01,1619,0.2,1.1,3.2,latina,4,2015
2015-03-01,1622,0.1,0.3,3.4,latina,3,2015
2015-02-01,1625,0.7,1.0,5.7,latina,2,2015
2015-01-01,1637,1.2,0.9,6.6,latina,1,2015
2014-12-01,1618,0.6,1.3,8.1,latina,12,2014
2014-11-01,1608,0.8,2.3,10.6,latina,11,2014
2014-10-01,1622,1.0,1.1,11.1,latina,10,2014
2014-09-01,1638,0.4,1.8,11.7,latina,9,2014
2014-08-01,1646,0.3,1.3,9.7,latina,8,2014
2014-07-01,1640,1.7,1.9,11.7,latina,7,2014
2014-06-01,1668,0.0,0.7,10.3,latina,6,2014
2014-05-01,1667,0.3,3.2,11.3,latina,5,2014
2014-04-01,1673,0.4,4.6,11.2,latina,4,2014
2014-03-01,1680,2.5,4.6,11.3,latina,3,2014
2014-02-01,1723,1.7,4.3,7.9,latina,2,2014
2014-01-01,1753,0.4,3.9,6.4,latina,1,2014
2013-12-01,1761,2.1,5.1,7.1,latina,12,2013
2013-11-01,1800,1.3,1.2,8.3,latina,11,2013
2013-10-01,1824,1.7,1.8,8.9,latina,10,2013
2013-09-01,1855,1.8,0.3,9.3,latina,9,2013
2013-08-01,1822,1.9,3.0,10.4,latina,8,2013
2013-07-01,1858,0.1,1.3,9.8,latina,7,2013
2013-06-01,1860,1.0,1.8,9.2,latina,6,2013
2013-05-01,1879,0.2,0.5,9.4,latina,5,2013
2013-04-01,1883,0.6,0.5,10.4,latina,4,2013
2013-03-01,1895,1.3,0.0,11.3,latina,3,2013
2013-02-01,1870,0.2,4.7,14.8,latina,2,2013
2013-01-01,1873,1.1,6.4,15.9,latina,1,2013
2012-12-01,1895,3.4,7.4,14.6,latina,12,2012
2012-11-01,1962,2.0,3.5,12.7,latina,11,2012
2012-10-01,2001,2.2,2.8,11.9,latina,10,2012
2012-09-01,2046,0.6,0.2,10.4,latina,9,2012
2012-08-01,2034,1.2,2.0,11.7,latina,8,2012
2012-07-01,2059,0.5,2.1,12.0,latina,7,2012
2012-06-01,2049,1.2,4.1,13.6,latina,6,2012
2012-05-01,2074,1.3,5.5,13.5,latina,5,2012
2012-04-01,2102,1.6,5.6,13.6,latina,4,2012
2012-03-01,2137,2.7,3.7,13.6,latina,3,2012
2023-06-01,4413,0.2,1.5,4.8,moncloa,6,2023
2023-05-01,4406,0.2,1.5,4.8,moncloa,5,2023
2023-04-01,4397,1.1,2.7,5.2,moncloa,4,2023
2023-03-01,4348,0.1,1.4,5.1,moncloa,3,2023
2023-02-01,4343,1.4,1.0,5.7,moncloa,2,2023
2023-01-01,4282,0.1,0.0,4.4,moncloa,1,2023
2022-12-01,4287,0.3,1.4,4.9,moncloa,12,2022
2022-11-01,4299,0.4,2.1,6.1,moncloa,11,2022
2022-10-01,4281,1.3,2.2,6.3,moncloa,10,2022
2022-09-01,4227,0.4,0.4,4.9,moncloa,9,2022
2022-08-01,4209,0.5,0.1,5.0,moncloa,8,2022
2022-07-01,4187,0.6,0.2,4.2,moncloa,7,2022
2022-06-01,4212,0.2,1.9,5.3,moncloa,6,2022
2022-05-01,4203,0.6,2.3,5.0,moncloa,5,2022
2022-04-01,4178,1.0,1.9,5.0,moncloa,4,2022
2022-03-01,4135,0.7,1.1,4.2,moncloa,3,2022
2022-02-01,4107,0.1,1.4,3.5,moncloa,2,2022
2022-01-01,4102,0.3,1.9,5.3,moncloa,1,2022
2021-12-01,4088,0.9,1.4,5.2,moncloa,12,2021
2021-11-01,4051,0.6,1.1,3.7,moncloa,11,2021
2021-10-01,4027,0.1,0.2,3.0,moncloa,10,2021
2021-09-01,4031,0.6,0.7,2.5,moncloa,9,2021
2021-08-01,4008,0.3,0.2,2.7,moncloa,8,2021
2021-07-01,4019,0.4,1.0,2.7,moncloa,7,2021
2021-06-01,4001,0.0,0.9,2.5,moncloa,6,2021
2021-05-01,4002,0.5,0.8,2.3,moncloa,5,2021
2021-04-01,3981,0.4,2.2,1.4,moncloa,4,2021
2021-03-01,3967,0.1,2.0,0.6,moncloa,3,2021
2021-02-01,3969,1.9,1.6,0.5,moncloa,2,2021
2021-01-01,3896,0.2,0.3,0.9,moncloa,1,2021
2020-12-01,3888,0.4,1.1,1.6,moncloa,12,2020
2020-11-01,3905,0.1,0.1,1.1,moncloa,11,2020
2020-10-01,3909,0.6,0.1,0.5,moncloa,10,2020
2020-09-01,3931,0.8,0.7,0.9,moncloa,9,2020
2020-08-01,3901,0.3,0.3,0.5,moncloa,8,2020
2020-07-01,3913,0.3,0.3,0.5,moncloa,7,2020
2020-06-01,3903,0.2,1.0,0.0,moncloa,6,2020
2020-05-01,3912,0.4,1.0,0.7,moncloa,5,2020
2020-04-01,3926,0.4,0.1,0.3,moncloa,4,2020
2020-03-01,3943,0.2,0.2,0.4,moncloa,3,2020
2020-02-01,3950,0.5,0.0,1.5,moncloa,2,2020
2020-01-01,3930,0.5,0.1,2.3,moncloa,1,2020
2019-12-01,3950,0.0,1.4,3.9,moncloa,12,2019
2019-11-01,3950,0.6,0.7,4.2,moncloa,11,2019
2019-10-01,3927,0.8,0.2,3.4,moncloa,10,2019
2019-09-01,3897,0.6,0.2,2.6,moncloa,9,2019
2019-08-01,3921,0.3,0.4,3.6,moncloa,8,2019
2019-07-01,3934,0.8,0.5,4.8,moncloa,7,2019
2019-06-01,3903,0.9,0.6,4.4,moncloa,6,2019
2019-05-01,3939,0.7,1.2,5.5,moncloa,5,2019
2019-04-01,3913,0.3,1.8,5.3,moncloa,4,2019
2019-03-01,3927,0.9,3.3,5.3,moncloa,3,2019
2019-02-01,3893,1.3,2.7,4.2,moncloa,2,2019
2019-01-01,3843,1.1,1.2,6.4,moncloa,1,2019
2018-12-01,3802,0.3,0.1,7.0,moncloa,12,2018
2018-11-01,3792,0.1,0.2,8.4,moncloa,11,2018
2018-10-01,3797,0.0,1.1,9.5,moncloa,10,2018
2018-09-01,3796,0.3,1.5,10.4,moncloa,9,2018
2018-08-01,3784,0.8,1.4,11.1,moncloa,8,2018
2018-07-01,3755,0.4,1.0,10.5,moncloa,7,2018
2018-06-01,3740,0.2,0.3,11.5,moncloa,6,2018
2018-05-01,3732,0.4,0.1,10.7,moncloa,5,2018
2018-04-01,3716,0.3,2.9,11.0,moncloa,4,2018
2018-03-01,3729,0.2,4.9,13.1,moncloa,3,2018
2018-02-01,3735,3.4,6.8,14.5,moncloa,2,2018
2018-01-01,3612,1.7,4.2,11.1,moncloa,1,2018
2017-12-01,3553,1.6,3.3,11.0,moncloa,12,2017
2017-11-01,3498,0.9,2.7,9.9,moncloa,11,2017
2017-10-01,3467,0.9,2.1,8.7,moncloa,10,2017
2017-09-01,3438,1.0,2.5,7.7,moncloa,9,2017
2017-08-01,3405,0.2,1.0,7.9,moncloa,8,2017
2017-07-01,3397,1.3,1.5,7.8,moncloa,7,2017
2017-06-01,3354,0.6,1.8,6.4,moncloa,6,2017
2017-05-01,3373,0.7,3.4,6.8,moncloa,5,2017
2017-04-01,3348,1.6,3.0,6.4,moncloa,4,2017
2017-03-01,3296,1.0,3.0,5.1,moncloa,3,2017
2017-02-01,3262,0.4,2.5,5.2,moncloa,2,2017
2017-01-01,3250,1.5,1.9,5.1,moncloa,1,2017
2016-12-01,3201,0.6,0.3,3.8,moncloa,12,2016
2016-11-01,3183,0.2,0.8,3.1,moncloa,11,2016
2016-10-01,3190,0.1,1.3,3.5,moncloa,10,2016
2016-09-01,3192,1.1,1.3,3.9,moncloa,9,2016
2016-08-01,3157,0.2,0.0,3.0,moncloa,8,2016
2016-07-01,3151,0.0,0.1,2.5,moncloa,7,2016
2016-06-01,3153,0.1,0.6,3.0,moncloa,6,2016
2016-05-01,3157,0.3,1.8,3.6,moncloa,5,2016
2016-04-01,3147,0.4,1.8,4.5,moncloa,4,2016
2016-03-01,3135,1.1,1.6,4.0,moncloa,3,2016
2016-02-01,3101,0.3,0.4,3.7,moncloa,2,2016
2016-01-01,3092,0.2,0.3,3.0,moncloa,1,2016
2015-12-01,3084,0.1,0.3,1.8,moncloa,12,2015
2015-11-01,3088,0.2,0.7,1.6,moncloa,11,2015
2015-10-01,3082,0.3,0.3,1.5,moncloa,10,2015
2015-09-01,3074,0.3,0.5,1.9,moncloa,9,2015
2015-08-01,3066,0.2,0.6,1.8,moncloa,8,2015
2015-07-01,3073,0.4,2.0,1.5,moncloa,7,2015
2015-06-01,3059,0.4,1.5,1.1,moncloa,6,2015
2015-05-01,3047,1.1,1.9,0.6,moncloa,5,2015
2015-04-01,3013,0.0,0.4,1.0,moncloa,4,2015
2015-03-01,3013,0.7,0.5,0.8,moncloa,3,2015
2015-02-01,2991,0.3,1.6,1.6,moncloa,2,2015
2015-01-01,3001,0.9,1.1,1.7,moncloa,1,2015
2014-12-01,3030,0.3,0.5,1.0,moncloa,12,2014
2014-11-01,3040,0.2,1.0,1.3,moncloa,11,2014
2014-10-01,3035,0.6,0.2,1.5,moncloa,10,2014
2014-09-01,3015,0.1,0.3,1.9,moncloa,9,2014
2014-08-01,3011,0.6,0.6,1.4,moncloa,8,2014
2014-07-01,3029,0.1,0.4,1.2,moncloa,7,2014
2014-06-01,3025,0.2,0.5,1.8,moncloa,6,2014
2014-05-01,3030,0.4,0.4,2.0,moncloa,5,2014
2014-04-01,3042,0.1,0.4,2.0,moncloa,4,2014
2014-03-01,3038,0.1,0.8,3.5,moncloa,3,2014
2014-02-01,3041,0.4,1.3,4.4,moncloa,2,2014
2014-01-01,3053,0.3,0.9,3.8,moncloa,1,2014
2013-12-01,3061,0.7,0.4,3.9,moncloa,12,2013
2013-11-01,3082,0.1,0.9,4.7,moncloa,11,2013
2013-10-01,3080,0.3,0.5,6.8,moncloa,10,2013
2013-09-01,3072,0.6,0.2,7.0,moncloa,9,2013
2013-08-01,3055,0.4,1.2,7.8,moncloa,8,2013
2013-07-01,3066,0.4,1.2,8.2,moncloa,7,2013
2013-06-01,3079,0.4,2.3,7.8,moncloa,6,2013
2013-05-01,3091,0.4,2.9,7.4,moncloa,5,2013
2013-04-01,3102,1.5,2.2,9.1,moncloa,4,2013
2013-03-01,3150,1.0,1.2,8.3,moncloa,3,2013
2013-02-01,3182,0.3,1.6,7.6,moncloa,2,2013
2013-01-01,3173,0.4,4.0,8.8,moncloa,1,2013
2012-12-01,3187,1.5,3.5,8.6,moncloa,12,2012
2012-11-01,3234,2.1,2.3,8.7,moncloa,11,2012
2012-10-01,3304,0.1,1.1,6.6,moncloa,10,2012
2012-09-01,3302,0.3,1.1,6.9,moncloa,9,2012
2012-08-01,3312,0.8,0.7,6.3,moncloa,8,2012
2012-07-01,3339,0.0,2.2,6.5,moncloa,7,2012
2012-06-01,3339,0.0,2.8,6.8,moncloa,6,2012
2012-05-01,3337,2.2,3.1,8.2,moncloa,5,2012
2012-04-01,3413,0.6,1.8,6.3,moncloa,4,2012
2012-03-01,3434,0.3,1.5,6.8,moncloa,3,2012
2023-06-01,2784,1.4,4.5,4.7,moratalaz,6,2023
2023-05-01,2744,2.1,3.8,3.2,moratalaz,5,2023
2023-04-01,2687,0.8,1.3,1.1,moratalaz,4,2023
2023-03-01,2665,0.8,0.2,3.8,moratalaz,3,2023
2023-02-01,2643,0.4,1.2,1.8,moratalaz,2,2023
2023-01-01,2654,0.6,0.7,3.6,moratalaz,1,2023
2022-12-01,2670,0.2,0.9,4.9,moratalaz,12,2022
2022-11-01,2675,0.1,0.9,6.5,moratalaz,11,2022
2022-10-01,2672,0.9,0.7,6.9,moratalaz,10,2022
2022-09-01,2695,0.1,1.4,4.9,moratalaz,9,2022
2022-08-01,2699,1.7,1.5,5.1,moratalaz,8,2022
2022-07-01,2653,0.2,0.2,2.9,moratalaz,7,2022
2022-06-01,2658,0.0,3.5,2.9,moratalaz,6,2022
2022-05-01,2659,0.0,2.4,4.1,moratalaz,5,2022
2022-04-01,2659,3.5,3.8,4.9,moratalaz,4,2022
2022-03-01,2568,1.1,0.9,0.2,moratalaz,3,2022
2022-02-01,2597,1.4,3.3,1.6,moratalaz,2,2022
2022-01-01,2561,0.6,2.4,0.5,moratalaz,1,2022
2021-12-01,2545,1.3,1.0,0.0,moratalaz,12,2021
2021-11-01,2513,0.5,2.1,0.6,moratalaz,11,2021
2021-10-01,2500,2.7,3.1,0.0,moratalaz,10,2021
2021-09-01,2570,0.1,0.5,3.8,moratalaz,9,2021
2021-08-01,2568,0.4,0.5,4.0,moratalaz,8,2021
2021-07-01,2579,0.2,1.8,3.2,moratalaz,7,2021
2021-06-01,2583,1.1,0.8,1.2,moratalaz,6,2021
2021-05-01,2554,0.8,0.1,0.4,moratalaz,5,2021
2021-04-01,2534,1.1,0.6,0.3,moratalaz,4,2021
2021-03-01,2564,0.3,0.7,3.0,moratalaz,3,2021
2021-02-01,2556,0.3,1.1,2.2,moratalaz,2,2021
2021-01-01,2549,0.1,2.0,2.0,moratalaz,1,2021
2020-12-01,2545,0.7,2.8,1.2,moratalaz,12,2020
2020-11-01,2528,1.2,2.3,1.1,moratalaz,11,2020
2020-10-01,2499,1.0,0.0,2.9,moratalaz,10,2020
2020-09-01,2475,0.2,3.1,5.4,moratalaz,9,2020
2020-08-01,2471,1.2,3.6,4.6,moratalaz,8,2020
2020-07-01,2500,2.1,1.7,4.2,moratalaz,7,2020
2020-06-01,2554,0.4,2.6,1.5,moratalaz,6,2020
2020-05-01,2564,0.8,2.5,2.1,moratalaz,5,2020
2020-04-01,2542,2.1,1.7,2.2,moratalaz,4,2020
2020-03-01,2490,0.4,1.0,0.2,moratalaz,3,2020
2020-02-01,2500,0.0,2.2,0.0,moratalaz,2,2020
2020-01-01,2500,0.6,2.9,0.7,moratalaz,1,2020
2019-12-01,2515,1.6,3.9,1.7,moratalaz,12,2019
2019-11-01,2557,0.6,1.3,3.7,moratalaz,11,2019
2019-10-01,2574,1.7,1.3,5.4,moratalaz,10,2019
2019-09-01,2617,1.0,1.0,8.3,moratalaz,9,2019
2019-08-01,2590,0.7,3.2,7.3,moratalaz,8,2019
2019-07-01,2608,0.6,4.8,10.6,moratalaz,7,2019
2019-06-01,2592,3.3,4.3,9.5,moratalaz,6,2019
2019-05-01,2510,0.9,0.4,6.0,moratalaz,5,2019
2019-04-01,2489,0.2,0.2,8.7,moratalaz,4,2019
2019-03-01,2484,0.6,0.5,11.6,moratalaz,3,2019
2019-02-01,2500,0.7,1.3,10.4,moratalaz,2,2019
2019-01-01,2483,0.4,1.7,8.4,moratalaz,1,2019
2018-12-01,2473,0.2,2.3,10.7,moratalaz,12,2018
2018-11-01,2467,1.0,2.2,14.5,moratalaz,11,2018
2018-10-01,2442,1.1,3.5,16.1,moratalaz,10,2018
2018-09-01,2416,0.1,2.1,17.5,moratalaz,9,2018
2018-08-01,2414,2.4,1.9,16.3,moratalaz,8,2018
2018-07-01,2358,0.4,3.0,10.2,moratalaz,7,2018
2018-06-01,2367,0.0,6.3,10.0,moratalaz,6,2018
2018-05-01,2368,3.4,4.6,14.8,moratalaz,5,2018
2018-04-01,2290,2.8,0.1,14.1,moratalaz,4,2018
2018-03-01,2226,1.6,0.3,13.0,moratalaz,3,2018
2018-02-01,2264,1.2,5.1,12.8,moratalaz,2,2018
2018-01-01,2292,2.6,8.9,13.8,moratalaz,1,2018
2017-12-01,2234,3.7,8.7,8.8,moratalaz,12,2017
2017-11-01,2155,2.4,3.8,4.6,moratalaz,11,2017
2017-10-01,2104,2.3,1.7,5.1,moratalaz,10,2017
2017-09-01,2056,1.0,4.5,3.4,moratalaz,9,2017
2017-08-01,2076,3.0,0.7,4.3,moratalaz,8,2017
2017-07-01,2140,0.6,6.7,8.8,moratalaz,7,2017
2017-06-01,2152,4.4,9.3,8.0,moratalaz,6,2017
2017-05-01,2062,2.8,2.8,3.6,moratalaz,5,2017
2017-04-01,2007,1.9,0.4,3.5,moratalaz,4,2017
2017-03-01,1970,1.8,4.1,2.7,moratalaz,3,2017
2017-02-01,2007,0.4,2.5,4.8,moratalaz,2,2017
2017-01-01,2014,1.9,0.6,2.4,moratalaz,1,2017
2016-12-01,2054,0.3,3.3,6.4,moratalaz,12,2016
2016-11-01,2059,2.8,3.4,5.6,moratalaz,11,2016
2016-10-01,2003,0.8,1.8,2.7,moratalaz,10,2016
2016-09-01,1988,0.2,0.3,3.1,moratalaz,9,2016
2016-08-01,1991,1.1,0.0,4.3,moratalaz,8,2016
2016-07-01,1968,1.3,1.5,2.7,moratalaz,7,2016
2016-06-01,1993,0.1,3.9,4.1,moratalaz,6,2016
2016-05-01,1991,2.7,4.0,4.0,moratalaz,5,2016
2016-04-01,1940,1.1,1.4,0.1,moratalaz,4,2016
2016-03-01,1919,0.2,0.6,0.2,moratalaz,3,2016
2016-02-01,1915,2.6,1.8,1.1,moratalaz,2,2016
2016-01-01,1967,1.9,0.8,2.1,moratalaz,1,2016
2015-12-01,1930,1.0,0.1,0.2,moratalaz,12,2015
2015-11-01,1950,0.0,2.2,1.3,moratalaz,11,2015
2015-10-01,1950,1.1,1.8,0.9,moratalaz,10,2015
2015-09-01,1928,1.1,0.7,2.6,moratalaz,9,2015
2015-08-01,1908,0.4,0.3,0.3,moratalaz,8,2015
2015-07-01,1916,0.1,1.4,0.5,moratalaz,7,2015
2015-06-01,1915,0.0,0.4,0.6,moratalaz,6,2015
2015-05-01,1914,1.4,1.2,3.3,moratalaz,5,2015
